"MARKETCAP","NAME","TICKER"
"1071857540","Gannett Co Inc","GCI"
"1806105000","GCP Applied Technologies Inc","GCP"
"707358873000","General Dynamics Corp","GD"
"11704175000","GoDaddy Inc","GDDY"
"662397120","Golden Entertainment Inc","GDEN"
"5303304000","Gardner Denver Holdings Inc","GDI"
"4183134900","Green Dot Corp","GDOT"
"170597430","Goodrich Petroleum Corp","GDP"
"115767600000","General Electric Co","GE"
"89540000","Great Elm Capital Group Inc","GEC"
"1878395000","Greif Inc","GEF"
"1878395000","Greif Inc","GEF.B"
"3114976000","Genesis Energy LP","GEL"
"26142200","Gemphire Therapeutics Inc","GEMP"
"159512000","Genesis Healthcare Inc","GEN"
"171730200","Gencor Industries Inc","GENC"
"2963385040","Geo Group Inc","GEO"
"178431950","Geospace Technologies Corp","GEOS"
"298248000","Geron Corp","GERN"
"1676668000","Guess? Inc","GES"
"6128000","Gevo Inc","GEVO"
"111421934","Guaranty Federal Bancshares Inc","GFED"
"654514560","Griffon Corp","GFF"
"381964797","General Finance Corp","GFN"
"381964797","General Finance Corp","GFNCP"
"6837588800","Graco Inc","GGG"
"3112721430","Graham Holdings Co","GHC"
"2302276780","Genomic Health Inc","GHDX"
"763666700","Greenhill & Co Inc","GHL"
"273335520","Graham Corp","GHM"
"132205000","Gulf Island Fabrication Inc","GIFI"
"1844432775","G-III Apparel Group Ltd","GIII"
"98034600000","Gilead Sciences Inc","GILD"
"26365820000","General Mills Inc","GIS"
"2010562680","Glaukos Corp","GKOS"
"34468000","Glen Burnie Bancorp","GLBZ"
"371111320","Great Lakes Dredge & Dock Corp","GLDD"
"366926600","GulfMark Offshore Inc","GLF"
"366926600","GulfMark Offshore Inc","GLF.WS"
"5133953950","General Communication Inc","GLIBA"
"5133953950","General Communication Inc","GLIBP"
"7313670","Glowpoint Inc","GLOW"
"607332905","Global Partners LP","GLP"
"7380222345","Gaming and Leisure Properties Inc","GLPI"
"473915453","Greenlight Capital Re Ltd","GLRE"
"813246600","P H Glatfelter Co","GLT"
"812989190","Glu Mobile Inc","GLUU"
"30723114000","Corning Inc","GLW"
"567238000","GlycoMimetics Inc","GLYC"
"46865250000","General Motors Co","GM"
"1518227000","GameStop Corp","GME"
"5157723100","Globus Medical Inc","GMED"
"49873320","General Moly Inc","GMO"
"197058410","Global Medical REIT Inc","GMRE"
"197058410","Global Medical REIT Inc","GMREpA"
"862727370","GMS Inc","GMS"
"46865250000","General Motors Co","GM.WS.B"
"856183780","Green Bancorp Inc","GNBC"
"339891675","GNC Holdings Inc","GNC"
"69264000","Genocea Biosciences Inc","GNCA"
"146028960","Genie Energy Ltd","GNE"
"146028960","Genie Energy Ltd","GNEpA"
"460288112","Genco Shipping & Trading Ltd","GNK"
"1307127500","Global Net Lease Inc","GNL"
"1307127500","Global Net Lease Inc","GNLpA"
"331977500","GenMark Diagnostics Inc","GNMK"
"63180000","Aevi Genomic Medicine Inc","GNMX"
"24975000","Genprex Inc","GNPX"
"3538965112","Generac Holdings Inc","GNRC"
"5305861132","Gentex Corp","GNTX"
"350695158","Guaranty Bancshares Inc","GNTY"
"19340160","Genius Brands International Inc","GNUS"
"2068199000","Genworth Financial Inc","GNW"
"439560000","Gogo Inc","GOGO"
"1859960432","Acushnet Holdings Corp","GOLF"
"593741000","Gladstone Commercial Corp","GOOD"
"593741000","Gladstone Commercial Corp","GOODM"
"593741000","Gladstone Commercial Corp","GOODO"
"593741000","Gladstone Commercial Corp","GOODP"
"770614833000","Alphabet Inc","GOOG"
"770614833000","Alphabet Inc","GOOGL"
"301484016","Gold Resource Corp","GORO"
"1045125200","Government Properties Income Trust","GOV"
"14282747400","Genuine Parts Co","GPC"
"1159661100","Group 1 Automotive Inc","GPI"
"72180000","Gaming Partners International Corp","GPIC"
"3956764500","Graphic Packaging Holding Co","GPK"
"933461516","Granite Point Mortgage Trust Inc","GPMT"
"18067510890","Global Payments Inc","GPN"
"1927736741","Gulfport Energy Corp","GPOR"
"483306000","Green Plains Partners LP","GPP"
"644711760","Green Plains Inc","GPRE"
"818296080","GoPro Inc","GPRO"
"10578750000","Gap Inc","GPS"
"4385798046","Gramercy Property Trust","GPT"
"4385798046","Gramercy Property Trust","GPTpA"
"267608120","GP Strategies Corp","GPX"
"4614541000","W. R. Grace & Co","GRA"
"513923960","Green Brick Partners Inc","GRBK"
"889227000","Gorman-Rupp Co","GRC"
"236680000","Griffin Industrial Realty Inc","GRIF"
"12248653650","Garmin Ltd","GRMN"
"21979197","U.S. Global Investors Inc","GROW"
"1879571644","Groupon Inc","GRPN"
"10919979150","GrubHub Inc","GRUB"
"84950788000","Goldman Sachs Group Inc","GS"
"609829664","Globalstar Inc","GSAT"
"90006140","GlobalSCAPE Inc","GSB"
"779064000","Great Southern Bancorp Inc","GSBC"
"410800000","Gores Holdings II Inc","GSHT"
"410800000","Gores Holdings II Inc","GSHTU"
"410800000","Gores Holdings II Inc","GSHTW"
"142342200","GSI Technology Inc","GSIT"
"491908746","Ferroglobe PLC","GSM"
"84950788000","Goldman Sachs Group Inc","GSpA"
"84950788000","Goldman Sachs Group Inc","GSpB"
"84950788000","Goldman Sachs Group Inc","GSpC"
"84950788000","Goldman Sachs Group Inc","GSpD"
"84950788000","Goldman Sachs Group Inc","GSpJ"
"84950788000","Goldman Sachs Group Inc","GSpK"
"84950788000","Goldman Sachs Group Inc","GSpN"
"191241710","Golden Star Resources Ltd","GSS"
"5016415000","Goodyear Tire & Rubber Co","GT"
"1534563780","Gran Tierra Energy Inc","GTE"
"4980912155","Gates Industrial Corporation PLC","GTES"
"1386315000","G1 Therapeutics Inc","GTHX"
"56993274","Good Times Restaurants Inc","GTIM"
"2136688400","Chart Industries Inc","GTLS"
"1395219000","Gray Television Inc","GTN"
"1395219000","Gray Television Inc","GTN.A"
"448820717","Triple-S Management Corp","GTS"
"1837715306","GTT Communications Inc","GTT"
"36581000","GTX Inc","GTXI"
"1135154160","Getty Realty Corp","GTY"
"89700000","GTY Technology Holdings Inc","GTYHW"
"42591450","Gulf Resources Inc","GURE"
"113249000","Goldfield Corp","GV"
"1798958520","Granite Construction Inc","GVA"
"62688097","GSE Systems Inc","GVP"
"2485142436","Great Western Bancorp Inc","GWB"
"38021231","GWG Holdings Inc","GWGH"
"5032866930","Genesee & Wyoming Inc","GWR"
"7003188431","Guidewire Software Inc","GWRE"
"211140313","Global Water Resources Inc","GWRS"
"18000141059","W W Grainger Inc","GWW"
"29890829","Gyrodyne LLC","GYRO"
"8133715838","Hyatt Hotels Corp","H"
"1733159070","Hawaiian Holdings Inc","HA"
"324389875","Habit Restaurants Inc","HABT"
"5522008050","Haemonetics Corp","HAE"
"789017310","Hanmi Financial Corp","HAFC"
"2686103670","Hain Celestial Group Inc","HAIN"
"58509000","Restoration Robotics Inc","HAIR"
"35816000000","Halliburton Co","HAL"
"202892410","Hallmark Financial Services Inc","HALL"
"2447010000","Halozyme Therapeutics Inc","HALO"
"12381276390","Hasbro Inc","HAS"
"1086486624","Hannon Armstrong Sustainable Infrastructure Capital Inc","HASI"
"418381312","Haynes International Inc","HAYN"
"17018797920","Huntington Bancshares Inc","HBAN"
"17018797920","Huntington Bancshares Inc","HBANN"
"17018797920","Huntington Bancshares Inc","HBANO"
"304191000","Hamilton Beach Brands Holding Co","HBB"
"386440080","Home Bancorp Inc","HBCP"
"6045583700","HanesBrands Inc","HBI"
"163633040","Harvard Bioscience Inc","HBIO"
"46743606","Hamilton Bancorp Inc","HBK"
"308796329","Howard Bancorp Inc","HBMD"
"735890674","Horizon Bancorp","HBNC"
"63434000","Huttig Building Products Inc","HBP"
"48107784500","HCA Healthcare Inc","HCA"
"76275000","Hennessy Capital Acquisition Corp. III","HCAC"
"76275000","Hennessy Capital Acquisition Corp. III","HCAC.U"
"76275000","Hennessy Capital Acquisition Corp. III","HCAC.WS"
"1399693230","Warrior Met Coal Inc","HCC"
"475629960","Heritage-Crystal Clean Inc","HCCI"
"79808000","Five Oaks Investment Corp","HCFT"
"79808000","Five Oaks Investment Corp","HCFTpA"
"262097280","HC2 Holdings Inc","HCHC"
"308140000","HCI Group Inc","HCI"
"637771157","Hackett Group Inc","HCKT"
"938569817","Hi Crush Partners LP","HCLP"
"12192619245","HCP Inc","HCP"
"3058436220","Healthcare Services Group Inc","HCSG"
"223537950000","Home Depot Inc","HD"
"1582416000","Hortonworks Inc","HDP"
"7268321880","HD Supply Holdings Inc","HDS"
"47491392","Hudson Technologies Inc","HDSN"
"3923757630","Hawaiian Electric Industries Inc","HE"
"269859000","Turtle Beach Corp","HEAR"
"10891650","Hemispherx Biopharma Inc","HEB"
"1197465100","H&E Equipment Services Inc","HEES"
"11439082780","Heico Corp","HEI"
"11439082780","Heico Corp","HEI.A"
"3179138470","Helen of Troy Ltd","HELE"
"3312672000","Holly Energy Partners LP","HEP"
"20106537500","Hess Corp","HES"
"601484000","Hess Midstream Partners LP","HESM"
"20106537500","Hess Corp","HESpA"
"1510335075","HFF Inc","HF"
"107871603","HopFed Bancorp Inc","HFBC"
"63650000","Home Federal Bancorp Inc of Louisiana","HFBL"
"11750865620","HollyFrontier Corp","HFC"
"27265000","Atlantic Acquisition Corp","HFFG"
"1176514697","Heritage Financial Corp","HFWA"
"55282000","China HGS Real Estate Inc","HGSH"
"2857740059","Hilton Grand Vacations Inc","HGV"
"4938893730","Howard Hughes Corp","HHC"
"45200760","Harte Hanks Inc","HHS"
"3262630000","Hillenbrand Inc","HI"
"364225050","Hibbett Sports Inc","HIBB"
"924060220","InfraREIT Inc","HIFR"
"17545951000","Hartford Financial Services Group Inc","HIG"
"17545951000","Hartford Financial Services Group Inc","HIG.WS"
"11002348000","Huntington Ingalls Industries Inc","HII"
"658790700","Health Insurance Innovations Inc","HIIQ"
"226117000","Aerohive Networks Inc","HIVE"
"4912232880","Highwoods Properties Inc","HIW"
"684682905","Halcon Resources Corp","HK"
"684682905","Halcon Resources Corp","HK.WS"
"1128089950","Hecla Mining Co","HL"
"7766647000","Herbalife Ltd","HLF"
"2863815837","Houlihan Lokey Inc","HLI"
"534535500","Harmonic Inc","HLIT"
"840661348","Hamilton Lane Inc","HLNE"
"1128089950","Hecla Mining Co","HLpB"
"22093400000","Hilton Worldwide Holdings Inc","HLT"
"79650000","Nobilis Health Corp","HLTH"
"1480445160","Helix Energy Solutions Group Inc","HLX"
"15554000","HMG Courtland Properties Inc","HMG"
"743629064","Houghton Mifflin Harcourt Co","HMHC"
"1777911000","Horace Mann Educators Corp","HMN"
"99600000","HMN Financial Inc","HMNF"
"8700","Helios and Matheson Analytics Inc","HMNY"
"714483016","HomeStreet Inc","HMST"
"2566844040","HMS Holdings Corp","HMSY"
"88961922","HomeTown Bankshares Corp","HMTA"
"511565310","Hemisphere Media Group Inc","HMTV"
"1797274484","HNI Corp","HNI"
"110037369","Hennessy Advisors Inc","HNNA"
"187375000","Hallador Energy Co","HNRG"
"369664080","Hooker Furniture Corp","HOFT"
"7094793750","Harley-Davidson Inc","HOG"
"11174322950","Hologic Inc","HOLX"
"3769781220","Home BancShares Inc","HOMB"
"1698686558","At Home Group Inc","HOME"
"117043500000","Honeywell International Inc","HON"
"592105519","HarborOne Bancorp Inc","HONE"
"2147609447","Hope Bancorp Inc","HOPE"
"197978880","Hornbeck Offshore Services Inc","HOS"
"228950260","Hovnanian Enterprises Inc","HOV"
"228950260","Hovnanian Enterprises Inc","HOVNP"
"7564541300","Helmerich and Payne Inc","HP"
"23255890000","Hewlett Packard Enterprise Co","HPE"
"38760944","Highpower International Inc","HPJ"
"4998360046","Hudson Pacific Properties Inc","HPP"
"40698565000","HP Inc","HPQ"
"347786975","Bill Barrett Corp","HPR"
"4506827920","Hospitality Properties Trust","HPT"
"5383673240","HealthEquity Inc","HQY"
"3546712104","Healthcare Realty Trust Inc","HR"
"5540715640","H & R Block Inc","HRB"
"5889937220","Hill-Rom Holdings Inc","HRC"
"1276200000","Herc Holdings Inc","HRI"
"21848357160","Hormel Foods Corp","HRL"
"19106460000","Harris Corp","HRS"
"375011507","Heritage Insurance Holdings Inc","HRTG"
"2102892000","Heron Therapeutics Inc","HRTX"
"2132060070","Harsco Corp","HSC"
"14835180","Histogenics Corp","HSGX"
"13317303930","Henry Schein Inc","HSIC"
"594722560","Heidrick & Struggles International Inc","HSII"
"758898750","Heska Corp","HSKA"
"51320430","Hudson Global Inc","HSON"
"14559797000","Host Hotels & Resorts Inc","HST"
"901727300","HealthStream Inc","HSTM"
"23387598000","Hershey Co","HSY"
"843239211","Hersha Hospitality Trust","HT"
"5536993140","Healthcare Trust Of America Inc","HTA"
"535388662","Hometrust Bancshares Inc","HTBI"
"707381000","Heritage Commerce Corp","HTBK"
"27300000","Heat Biologics Inc","HTBX"
"102843000","HTG Molecular Diagnostics Inc","HTGM"
"1915742220","Hilltop Holdings Inc","HTH"
"1488389760","Heartland Express Inc","HTLD"
"1877338550","Heartland Financial USA Inc","HTLF"
"843239211","Hersha Hospitality Trust","HTpC"
"843239211","Hersha Hospitality Trust","HTpD"
"843239211","Hersha Hospitality Trust","HTpE"
"1279320000","Hertz Global Holdings Inc","HTZ"
"6777877000","Hubbell Inc","HUBB"
"1458268900","Hub Group Inc","HUBG"
"4893843500","HubSpot Inc","HUBS"
"45386020350","Humana Inc","HUM"
"5771406000","Huntsman Corp","HUN"
"293988280","Hurco Companies Inc","HURC"
"1099406880","Huron Consulting Group Inc","HURN"
"13824621","Houston American Energy Corp","HUSA"
"31747025","HV Bancorp Inc","HVBC"
"232715000","Haverty Furniture Companies Inc","HVT"
"232715000","Haverty Furniture Companies Inc","HVT.A"
"139085978","Hawthorn Bancshares Inc","HWBK"
"4021120320","Hancock Holding Co","HWC"
"128289640","Houston Wire & Cable Co","HWCC"
"398974941","Hawkins Inc","HWKN"
"5640326000","Hexcel Corp","HXL"
"1003845240","Hyster-Yale Materials Handling Inc","HY"
"174123366","Horizon Global Corp","HZN"
"3002838024","Horizon Pharma PLC","HZNP"
"463882745","MarineMax Inc","HZO"
"18055437500","IAC/InterActiveCorp","IAC"
"20712979","I-AM Capital Acquisition Co","IAM"
"20712979","I-AM Capital Acquisition Co","IAMXR"
"20712979","I-AM Capital Acquisition Co","IAMXW"
"5029152860","Integra LifeSciences Holdings Corp","IART"
"596700161","Independent Bank Corp","IBCP"
"8425940","Ibio Inc","IBIO"
"4511953770","IBERIABANK Corp","IBKC"
"4511953770","IBERIABANK Corp","IBKCO"
"4511953770","IBERIABANK Corp","IBKCP"
"4090319287","Interactive Brokers Group Inc","IBKR"
"131814178142","International Business Machines Corp","IBM"
"2861774706","International Bancshares Corp","IBOC"
"1151164538","Installed Building Products Inc","IBP"
"1914164440","Independent Bank Group Inc","IBTX"
"50325280","ICAD Inc","ICAD"
"172282126","County Bancorp Inc","ICBK"
"47828652","ImmuCell Corp","ICCC"
"48266486","ICC Holdings Inc","ICCH"
"176346330","Independence Contract Drilling Inc","ICD"
"43267070000","Intercontinental Exchange Inc","ICE"
"1408595970","ICF International Inc","ICFI"
"15906814","Iconix Brand Group Inc","ICON"
"2976930000","Intercept Pharmaceuticals Inc","ICPT"
"5614842080","ICU Medical Inc","ICUI"
"5023869120","Idacorp Inc","IDA"
"2596783717","InterDigital Inc","IDCC"
"37837000","Intellicheck Inc","IDN"
"222224000","Idera Pharmaceuticals Inc","IDRA"
"17647200","Industrial Services of America Inc","IDSA"
"104940000","ID Systems Inc","IDSY"
"182101500","IDT Corp","IDT"
"6193407810","Integrated Device Technology Inc","IDTI"
"35893905","Interpace Diagnostics Group Inc","IDXG"
"19277603640","IDEXX Laboratories Inc","IDXX"
"361116000","M III Acquisition Corp","IEA"
"361116000","M III Acquisition Corp","IEAWW"
"53839496","IEC Electronics Corp","IEC"
"11698142200","Icahn Enterprises LP","IEP"
"402745951","IES Holdings Inc","IESC"
"10936060960","IDEX Corp","IEX"
"10630567150","International Flavors & Fragrances Inc","IFF"
"10630567150","International Flavors & Fragrances Inc","IFFT"
"31128780","iFresh Inc","IFMK"
"130560000","India Globalization Capital Inc","IGC"
"4339513500","International Game Technology PLC","IGT"
"549600240","Independence Holding Co","IHC"
"14853452","InnSuites Hospitality Trust","IHT"
"197248080","Information Services Group Inc","III"
"651846680","Insteel Industries Inc","IIIN"
"403626960","IntriCon Corp","IIN"
"2320587870","II-VI Inc","IIVI"
"24794413","Ikonics Corp","IKNX"
"4296079620","ILG Inc","ILG"
"45174040000","Illumina Inc","ILMN"
"1437350000","Industrial Logistics Properties Trust","ILPT"
"1525231345","Imax Corp","IMAX"
"134798440","Immune Design Corp","IMDZ"
"1029409500","ImmunoGen Inc","IMGN"
"140039520","Impac Mortgage Holdings Inc","IMH"
"60572163","Intermolecular Inc","IMI"
"692881000","Ingles Markets Inc","IMKTA"
"285427450","Immersion Corp","IMMR"
"3042164000","Immunomedics Inc","IMMU"
"55621034","Imprimis Pharmaceuticals Inc","IMMY"
"26808885000","Imperial Oil Ltd","IMO"
"1920343290","Imperva Inc","IMPV"
"6876800","ImmunoCellular Therapeutics Ltd","IMUC"
"6876800","ImmunoCellular Therapeutics Ltd","IMUC.WS"
"94180967","FinTech Acquisition Corp II","IMXI"
"94180967","FinTech Acquisition Corp II","IMXIW"
"217955980","Internap Corp","INAP"
"263760875","Cohen & Steers Global Income Builder Inc","INB"
"262499708","First Internet Bancorp","INBK"
"13757987880","Incyte Corp","INCY"
"2293374951","Independent Bank Corp","INDB"
"129920000","Infinity Pharmaceuticals Inc","INFI"
"886147380","Infinera Corp","INFN"
"20722890500","IHS Markit Ltd","INFO"
"72196860","InfuSystem Holdings Inc","INFU"
"4412535104","Inogen Inc","INGN"
"7400848000","Ingredion Inc","INGR"
"1346323680","Summit Hotel Properties Inc","INN"
"1346323680","Summit Hotel Properties Inc","INNpD"
"1346323680","Summit Hotel Properties Inc","INNpE"
"143072000","Innovate Biopharmaceuticals Inc","INNT"
"464876258","Inovio Pharmaceuticals Inc","INO"
"32853000","Innodata Inc","INOD"
"1501246200","Inovalon Holdings Inc","INOV"
"3671136","Inpixon","INPX"
"90258539","Intelligent Systems Corp","INS"
"156244000","Inspired Entertainment Inc","INSE"
"199650000","Inseego Corp","INSG"
"1209847920","Insmed Inc","INSM"
"1044042570","Instructure Inc","INST"
"619599992","International Seaways Inc","INSW"
"636456753","INSYS Therapeutics Inc","INSY"
"1844840000","World Fuel Services Corp","INT"
"213187770000","Intel Corp","INTC"
"93303005","InterGroup Corp","INTG"
"873506615","INTL FCStone Inc","INTL"
"78295901","inTest Corp","INTT"
"53484120000","Intuit Inc","INTU"
"44135355","Intersections Inc","INTX"
"16837814","Inuvo Inc","INUV"
"1676604215","Innoviva Inc","INVA"
"87210000","Identiv Inc","INVE"
"11495442546","Invitation Homes Inc","INVH"
"221409500","InnerWorkings Inc","INWK"
"208780720","Ion Geophysical Corp","IO"
"5680060560","Ionis Pharmaceuticals Inc","IONS"
"50400000","Income Opportunity Realty Investors Inc","IOR"
"1710795870","Innospec Inc","IOSP"
"106344000","Adesto Technologies Corp","IOTS"
"944394000","Iovance Biotherapeutics Inc","IOVA"
"18249313000","International Paper Co","IP"
"1799023700","Inter Parfums Inc","IPAR"
"13195000","iPass Inc","IPAS"
"12972000","Professional Diversity Network Inc","IPDN"
"8590422500","Interpublic Group of Companies Inc","IPG"
"7252894880","IPG Photonics Corp","IPGP"
"1400655306","Inphi Corp","IPHI"
"824069155","Innophos Holdings Inc","IPHS"
"388494000","Intrepid Potash Inc","IPI"
"7489440","Ideal Power Inc","IPWR"
"25895363000","Iqvia Holdings Inc","IQV"
"24516052500","Ingersoll-Rand PLC","IR"
"2519159300","iRobot Corp","IRBT"
"2176664490","Iridium Communications Inc","IRDM"
"2176664490","Iridium Communications Inc","IRDMB"
